ENTRY_ID,ACCOUNT_CODE,AMOUNT,CURRENCY,POSTING_DATE,COUNTERPARTY_ID,POSITION_ID,INJECTED_CASE_ID
GL-001472,ADVANCES_NONFUND,7584414072.12,INR,2024-06-12,CP-00116,POS-000394,
GL-001473,ADVANCES_NONFUND,1216068144.19,INR,2026-01-25,CP-00116,POS-000395,
GL-001474,ADVANCES_NONFUND,19961366609.72,INR,2024-09-02,CP-00117,POS-000398,
GL-001475,ADVANCES_NONFUND,9973108377.96,INR,2026-02-08,CP-00118,POS-000400,
GL-001476,ADVANCES_NONFUND,1722800786.23,INR,2023-08-01,CP-00118,POS-000401,
GL-001477,ADVANCES_NONFUND,18677076645.69,INR,2024-07-30,CP-00119,POS-000405,
GL-001478,ADVANCES_NONFUND,22006971733.45,INR,2026-01-29,CP-00120,POS-000408,
GL-001479,ADVANCES_NONFUND,1038257749.12,INR,2023-08-16,CP-00121,POS-000411,
GL-001480,ADVANCES_NONFUND,8163578232.94,INR,2024-10-10,CP-00121,POS-000412,
GL-001481,ADVANCES_NONFUND,32305508098.99,INR,2024-09-04,CP-00122,POS-000416,
GL-001482,ADVANCES_NONFUND,3285431192.21,INR,2026-04-22,CP-00122,POS-000417,
GL-001483,ADVANCES_NONFUND,45996981977.78,INR,2025-12-07,CP-00123,POS-000420,
GL-001484,ADVANCES_NONFUND,61004401659.9,INR,2024-01-28,CP-00124,POS-000423,
GL-001485,ADVANCES_NONFUND,8547285222.01,INR,2025-02-03,CP-00124,POS-000424,
GL-001486,ADVANCES_NONFUND,7992596283.64,INR,2024-08-25,CP-00125,POS-000426,
GL-001487,ADVANCES_NONFUND,36627548202.78,INR,2023-07-16,CP-00126,POS-000429,
GL-001488,ADVANCES_NONFUND,715640181.06,INR,2025-03-18,CP-00127,POS-000432,
GL-001489,ADVANCES_NONFUND,56630602550.78,INR,2025-05-09,CP-00127,POS-000433,
GL-001490,ADVANCES_NONFUND,3052408449.56,INR,2024-02-03,CP-00128,POS-000435,
GL-001491,ADVANCES_NONFUND,19014553829.87,INR,2026-04-19,CP-00129,POS-000439,
GL-001492,ADVANCES_NONFUND,22093738080.27,INR,2025-02-17,CP-00130,POS-000441,
GL-001493,ADVANCES_NONFUND,11292353.9,INR,2023-12-07,CP-00131,POS-000443,
GL-001494,ADVANCES_NONFUND,588353998.29,INR,2025-10-24,CP-00131,POS-000444,
GL-001495,ADVANCES_NONFUND,11199101506.56,INR,2025-08-02,CP-00132,POS-000448,
GL-001496,ADVANCES_NONFUND,158862757.17,INR,2025-01-29,CP-00133,POS-000451,
GL-001497,ADVANCES_NONFUND,1043771890.38,INR,2026-04-10,CP-00134,POS-000453,
GL-001498,ADVANCES_NONFUND,55301526.54,INR,2026-04-14,CP-00134,POS-000454,
GL-001499,ADVANCES_NONFUND,806226816.4,INR,2025-09-28,CP-00135,POS-000456,
GL-001500,ADVANCES_NONFUND,1030689535.86,INR,2023-10-21,CP-00136,POS-000458,
GL-001501,ADVANCES_NONFUND,3083402451.43,INR,2025-10-31,CP-00137,POS-000461,
GL-001502,ADVANCES_NONFUND,285251881.67,INR,2024-04-21,CP-00138,POS-000463,
GL-001503,ADVANCES_NONFUND,262598190.62,INR,2025-03-21,CP-00138,POS-000464,
GL-001504,ADVANCES_NONFUND,19316817837.87,INR,2024-03-20,CP-00139,POS-000467,
GL-001505,ADVANCES_NONFUND,931376103.82,INR,2025-07-04,CP-00140,POS-000471,
GL-001506,ADVANCES_NONFUND,2117410681.06,INR,2023-11-16,CP-00141,POS-000474,
GL-001507,ADVANCES_NONFUND,1070204388.18,INR,2025-05-20,CP-00142,POS-000477,
GL-001508,ADVANCES_NONFUND,51072526.35,INR,2024-02-15,CP-00143,POS-000479,
GL-001509,ADVANCES_NONFUND,192493503.96,INR,2024-01-02,CP-00143,POS-000480,
GL-001510,ADVANCES_NONFUND,229888827.28,INR,2025-03-15,CP-00144,POS-000483,
GL-001511,ADVANCES_NONFUND,74407328.12,INR,2024-06-30,CP-00144,POS-000484,
GL-001512,ADVANCES_NONFUND,2273145688.53,INR,2026-02-21,CP-00145,POS-000487,
GL-001513,ADVANCES_NONFUND,7072338476.84,INR,2025-01-03,CP-00146,POS-000489,
GL-001514,ADVANCES_NONFUND,230596424.48,INR,2025-05-18,CP-00146,POS-000490,
GL-001515,ADVANCES_NONFUND,1718890594.12,INR,2023-08-20,CP-00147,POS-000493,
GL-001516,ADVANCES_NONFUND,2029508034.41,INR,2023-09-12,CP-00147,POS-000494,
GL-001517,ADVANCES_NONFUND,172391450.11,INR,2024-02-24,CP-00148,POS-000498,
GL-001518,ADVANCES_NONFUND,619394152.63,INR,2023-08-26,CP-00148,POS-000499,
GL-001519,ADVANCES_NONFUND,8208229773.34,INR,2023-07-28,CP-00149,POS-000503,
GL-001520,ADVANCES_NONFUND,34961018362.55,INR,2024-03-12,CP-00150,POS-000506,
GL-001521,ADVANCES_NONFUND,591470823.05,INR,2024-09-18,CP-00151,POS-000508,
GL-001522,ADVANCES_NONFUND,904565937.61,INR,2025-11-19,CP-00151,POS-000509,
GL-001523,ADVANCES_NONFUND,2129438761.68,INR,2024-01-20,CP-00152,POS-000513,
GL-001524,ADVANCES_NONFUND,302208047.4,INR,2025-11-30,CP-00152,POS-000514,
GL-001525,ADVANCES_NONFUND,2061074638.86,INR,2025-12-10,CP-00153,POS-000517,
GL-001526,ADVANCES_NONFUND,117912376.62,INR,2023-11-10,CP-00153,POS-000518,
GL-001527,ADVANCES_NONFUND,964379726.03,INR,2026-02-25,CP-00154,POS-000522,
GL-001528,ADVANCES_NONFUND,309382406.84,INR,2026-01-26,CP-00154,POS-000523,
GL-001529,ADVANCES_NONFUND,1550055439.94,INR,2024-12-18,CP-00155,POS-000526,
GL-001530,ADVANCES_NONFUND,711419650.11,INR,2024-09-29,CP-00156,POS-000528,
GL-001531,ADVANCES_NONFUND,597717049.12,INR,2026-05-12,CP-00156,POS-000529,
GL-001532,ADVANCES_NONFUND,11295935121.53,INR,2025-05-12,CP-00157,POS-000532,
GL-001533,ADVANCES_NONFUND,5078997229.78,INR,2025-10-27,CP-00158,POS-000535,
GL-001534,ADVANCES_NONFUND,1296500000.96,INR,2025-08-04,CP-00158,POS-000536,
GL-001535,ADVANCES_NONFUND,2684914477.4,INR,2025-12-14,CP-00159,POS-000538,
GL-001536,ADVANCES_NONFUND,1114420574.39,INR,2024-06-19,CP-00159,POS-000539,
GL-001537,ADVANCES_NONFUND,60054273168.35,INR,2025-01-29,CP-00160,POS-000541,
GL-001538,ADVANCES_NONFUND,12105873328.38,INR,2023-08-15,CP-00161,POS-000543,
GL-001539,ADVANCES_NONFUND,962731411.79,INR,2026-06-21,CP-00162,POS-000546,
GL-001540,ADVANCES_NONFUND,2361031990.35,INR,2024-03-01,CP-00162,POS-000547,
GL-001541,ADVANCES_NONFUND,14571274736.04,INR,2023-10-08,CP-00163,POS-000550,
GL-001542,ADVANCES_NONFUND,4390898903.02,INR,2025-01-14,CP-00164,POS-000553,
GL-001543,ADVANCES_NONFUND,968341165.29,INR,2024-05-26,CP-00164,POS-000554,
GL-001544,ADVANCES_NONFUND,315197038.39,INR,2025-03-05,CP-00165,POS-000556,
GL-001545,ADVANCES_NONFUND,1119563155.96,INR,2024-09-17,CP-00165,POS-000557,
GL-001546,ADVANCES_NONFUND,2321751038.97,INR,2023-10-11,CP-00166,POS-000559,
GL-001547,ADVANCES_NONFUND,1244860601.46,INR,2024-11-27,CP-00166,POS-000560,
GL-001548,ADVANCES_NONFUND,35867271896.19,INR,2024-10-05,CP-00167,POS-000563,
GL-001549,ADVANCES_NONFUND,1446673633.47,INR,2023-07-16,CP-00168,POS-000565,
GL-001550,ADVANCES_NONFUND,12008022934.74,INR,2025-01-03,CP-00169,POS-000569,
GL-001551,ADVANCES_NONFUND,18243794814.04,INR,2025-12-23,CP-00170,POS-000571,
GL-001552,ADVANCES_NONFUND,798857774.59,INR,2024-06-13,CP-00171,POS-000573,
GL-001553,ADVANCES_NONFUND,6843215004.9,INR,2024-06-02,CP-00171,POS-000574,
GL-001554,ADVANCES_NONFUND,667836935.65,INR,2025-10-14,CP-00172,POS-000576,
GL-001555,ADVANCES_NONFUND,6797515182.14,INR,2024-04-24,CP-00172,POS-000577,
GL-001556,ADVANCES_NONFUND,7053940707.37,INR,2026-04-22,CP-00173,POS-000581,
GL-001557,ADVANCES_NONFUND,625085419.4,INR,2025-07-15,CP-00174,POS-000584,
GL-001558,ADVANCES_NONFUND,11166000665.89,INR,2023-12-07,CP-00175,POS-000586,
GL-001559,ADVANCES_NONFUND,2110003768.31,INR,2024-08-23,CP-00176,POS-000588,
GL-001560,ADVANCES_NONFUND,141191114.14,INR,2024-09-04,CP-00177,POS-000592,
GL-001561,ADVANCES_NONFUND,306701283.58,INR,2024-08-20,CP-00178,POS-000596,
GL-001562,ADVANCES_NONFUND,116775974.85,INR,2026-01-01,CP-00178,POS-000597,
GL-001563,ADVANCES_NONFUND,1942676198.52,INR,2023-08-13,CP-00179,POS-000601,
GL-001564,ADVANCES_NONFUND,308041784.85,INR,2025-08-08,CP-00180,POS-000604,
GL-001565,ADVANCES_NONFUND,182409548.94,INR,2024-02-20,CP-00181,POS-000608,
GL-001566,ADVANCES_NONFUND,49892171.53,INR,2023-07-13,CP-00181,POS-000609,
GL-001567,ADVANCES_NONFUND,283006926.84,INR,2025-10-10,CP-00182,POS-000612,
GL-001568,ADVANCES_NONFUND,2606571337.53,INR,2024-08-05,CP-00182,POS-000613,
GL-001569,ADVANCES_NONFUND,94809247.05,INR,2026-05-15,CP-00183,POS-000615,
GL-001570,ADVANCES_NONFUND,55389714.64,INR,2024-08-03,CP-00184,POS-000617,
GL-001571,ADVANCES_NONFUND,74202336.73,INR,2025-03-05,CP-00184,POS-000618,
GL-001572,ADVANCES_NONFUND,4775849682.03,INR,2026-04-12,CP-00185,POS-000621,
GL-001573,ADVANCES_NONFUND,16259685.52,INR,2024-06-25,CP-00186,POS-000624,
GL-001574,ADVANCES_NONFUND,21985393.02,INR,2023-08-04,CP-00187,POS-000626,
GL-001575,ADVANCES_NONFUND,8395957.3,INR,2026-04-01,CP-00188,POS-000628,
GL-001576,ADVANCES_NONFUND,2296945.22,INR,2023-10-27,CP-00188,POS-000629,
GL-001577,ADVANCES_NONFUND,21159799.58,INR,2023-12-20,CP-00189,POS-000631,
GL-001578,ADVANCES_NONFUND,8323517.87,INR,2024-11-08,CP-00190,POS-000634,
GL-001579,ADVANCES_NONFUND,2069480.56,INR,2023-10-17,CP-00190,POS-000635,
GL-001580,ADVANCES_NONFUND,414258.01,INR,2025-07-27,CP-00191,POS-000639,
GL-001581,ADVANCES_NONFUND,2529006.22,INR,2024-05-03,CP-00191,POS-000640,
GL-001582,ADVANCES_NONFUND,28237883.81,INR,2024-05-27,CP-00192,POS-000643,
GL-001583,ADVANCES_NONFUND,65827305.11,INR,2024-10-03,CP-00192,POS-000644,
GL-001584,ADVANCES_NONFUND,6083315.01,INR,2023-12-31,CP-00193,POS-000647,
GL-001585,ADVANCES_NONFUND,7932839.58,INR,2023-11-14,CP-00194,POS-000651,
GL-001586,ADVANCES_NONFUND,3443981.11,INR,2024-02-21,CP-00194,POS-000652,
GL-001587,ADVANCES_NONFUND,89956821.77,INR,2024-09-24,CP-00195,POS-000656,
GL-001588,ADVANCES_NONFUND,2920052.69,INR,2023-07-27,CP-00196,POS-000659,
GL-001589,ADVANCES_NONFUND,34544494.85,INR,2024-10-30,CP-00196,POS-000660,
GL-001590,ADVANCES_NONFUND,5673353.18,INR,2024-08-02,CP-00197,POS-000663,
GL-001591,ADVANCES_NONFUND,22210923.94,INR,2025-12-06,CP-00197,POS-000664,
GL-001592,ADVANCES_NONFUND,109940572.28,INR,2025-07-14,CP-00198,POS-000666,
GL-001593,ADVANCES_NONFUND,2836181.56,INR,2023-10-14,CP-00199,POS-000669,
GL-001594,ADVANCES_NONFUND,3037678.34,INR,2025-01-01,CP-00199,POS-000670,
GL-001595,ADVANCES_NONFUND,14152006.63,INR,2024-12-18,CP-00200,POS-000673,
GL-001596,ADVANCES_NONFUND,6172501.07,INR,2024-01-19,CP-00200,POS-000674,
GL-001597,ADVANCES_NONFUND,19003514.81,INR,2025-07-08,CP-00201,POS-000677,
GL-001598,ADVANCES_NONFUND,309792530.92,INR,2025-09-13,CP-00202,POS-000681,
GL-001599,ADVANCES_NONFUND,51416584.32,INR,2026-06-21,CP-00203,POS-000685,
GL-001600,ADVANCES_NONFUND,423948424.3,INR,2025-10-20,CP-00203,POS-000686,
GL-001601,ADVANCES_NONFUND,1082956223.68,INR,2024-12-17,CP-00204,POS-000689,
GL-001602,ADVANCES_NONFUND,1103627563.31,INR,2024-04-28,CP-00204,POS-000690,
GL-001603,ADVANCES_NONFUND,184841952.59,INR,2025-07-05,CP-00205,POS-000694,
GL-001604,ADVANCES_NONFUND,155376543.26,INR,2025-03-01,CP-00205,POS-000695,
GL-001605,ADVANCES_NONFUND,731407721.67,INR,2025-10-31,CP-00206,POS-000697,
GL-001606,ADVANCES_NONFUND,178277204.95,INR,2024-01-18,CP-00206,POS-000698,
GL-001607,ADVANCES_NONFUND,2296278220.32,INR,2024-12-03,CP-00207,POS-000700,
GL-001608,ADVANCES_NONFUND,497877991.38,INR,2026-01-24,CP-00208,POS-000703,
GL-001609,ADVANCES_NONFUND,360897673.4,INR,2024-09-01,CP-00208,POS-000704,
GL-001610,ADVANCES_NONFUND,15285767789.64,INR,2025-06-28,CP-00209,POS-000707,
GL-001611,ADVANCES_NONFUND,137717352.52,INR,2023-11-26,CP-00210,POS-000709,
GL-001612,ADVANCES_NONFUND,2164339217.97,INR,2025-09-10,CP-00210,POS-000710,
GL-001613,ADVANCES_NONFUND,1845375965.99,INR,2023-11-27,CP-00211,POS-000713,
GL-001614,ADVANCES_NONFUND,1582027499.62,INR,2024-05-27,CP-00212,POS-000717,
GL-001615,ADVANCES_NONFUND,587760636.2,INR,2026-02-02,CP-00212,POS-000718,
GL-001616,ADVANCES_NONFUND,4320361075.25,INR,2024-03-21,CP-00213,POS-000720,
GL-001617,ADVANCES_NONFUND,934302505.65,INR,2024-05-02,CP-00214,POS-000722,
GL-001618,ADVANCES_NONFUND,74770492.53,INR,2025-02-16,CP-00214,POS-000723,
GL-001619,ADVANCES_NONFUND,822232620.69,INR,2026-01-06,CP-00215,POS-000725,
GL-001620,ADVANCES_NONFUND,4223988925.95,INR,2025-01-23,CP-00215,POS-000726,
GL-001621,ADVANCES_NONFUND,1557555309.53,INR,2024-09-02,CP-00216,POS-000729,
GL-001622,ADVANCES_NONFUND,12608827870.08,INR,2026-02-06,CP-00216,POS-000730,
GL-001623,ADVANCES_NONFUND,9236366635.2,INR,2025-06-22,CP-00217,POS-000733,
GL-001624,ADVANCES_NONFUND,412828267.8,INR,2024-05-23,CP-00218,POS-000735,
GL-001625,ADVANCES_NONFUND,62097261.41,INR,2024-11-02,CP-00218,POS-000736,
GL-001626,ADVANCES_NONFUND,951113737.86,INR,2023-07-10,CP-00219,POS-000739,
GL-001627,ADVANCES_NONFUND,888325304.75,INR,2025-11-05,CP-00220,POS-000741,
GL-001628,ADVANCES_NONFUND,288746096.47,INR,2024-03-01,CP-00221,POS-000743,
GL-001629,ADVANCES_NONFUND,282672914.35,INR,2025-03-22,CP-00222,POS-000745,
GL-001630,ADVANCES_NONFUND,3854682317.52,INR,2025-10-29,CP-00223,POS-000749,
GL-001631,ADVANCES_NONFUND,62392714.63,INR,2023-08-24,CP-00223,POS-000750,
GL-001632,ADVANCES_NONFUND,111773248.9,INR,2024-08-17,CP-00224,POS-000753,
GL-001633,ADVANCES_NONFUND,622193789.84,INR,2024-11-21,CP-00225,POS-000755,
GL-001634,ADVANCES_NONFUND,93880478.01,INR,2025-08-12,CP-00225,POS-000756,
GL-001635,ADVANCES_NONFUND,2278971311.45,INR,2023-11-08,CP-00226,POS-000758,
GL-001636,ADVANCES_NONFUND,4891357993.49,INR,2026-05-28,CP-00226,POS-000759,
GL-001637,ADVANCES_NONFUND,363384907.09,INR,2026-02-24,CP-00227,POS-000763,
GL-001638,ADVANCES_NONFUND,456814913.41,INR,2025-12-16,CP-00228,POS-000766,
GL-001639,ADVANCES_NONFUND,1808470351.46,INR,2024-07-15,CP-00228,POS-000767,
GL-001640,ADVANCES_NONFUND,307736349.68,INR,2026-03-10,CP-00229,POS-000771,
GL-001641,ADVANCES_NONFUND,46425013.22,INR,2024-02-09,CP-00229,POS-000772,
GL-001642,ADVANCES_NONFUND,7574368966.71,INR,2025-11-28,CP-00230,POS-000774,
GL-001643,ADVANCES_NONFUND,166064061.92,INR,2024-06-20,CP-00231,POS-000778,
GL-001644,ADVANCES_NONFUND,11917643289.68,INR,2024-02-10,CP-00232,POS-000782,
GL-001645,ADVANCES_NONFUND,1791375669.45,INR,2023-11-11,CP-00233,POS-000785,
GL-001646,ADVANCES_NONFUND,9621423985.56,INR,2025-08-14,CP-00234,POS-000789,
GL-001647,ADVANCES_NONFUND,3150922667.15,INR,2026-04-10,CP-00234,POS-000790,
GL-001648,ADVANCES_NONFUND,10877455796.46,INR,2024-03-24,CP-00235,POS-000793,
GL-001649,ADVANCES_NONFUND,16663517107.2,INR,2025-02-24,CP-00235,POS-000794,
GL-001650,ADVANCES_NONFUND,651255056.54,INR,2023-08-26,CP-00236,POS-000796,
GL-001651,ADVANCES_NONFUND,4882015156.8,INR,2025-12-06,CP-00236,POS-000797,
GL-001652,ADVANCES_NONFUND,29758317653.45,INR,2024-10-10,CP-00237,POS-000799,
GL-001653,ADVANCES_NONFUND,35425771668.69,INR,2026-02-20,CP-00237,POS-000800,
GL-001654,ADVANCES_NONFUND,18791439285.66,INR,2025-01-15,CP-00238,POS-000803,
GL-001655,ADVANCES_NONFUND,23756004862.05,INR,2026-06-29,CP-00239,POS-000805,
GL-001656,ADVANCES_NONFUND,17210585999.68,INR,2024-03-31,CP-00240,POS-000807,
GL-001657,ADVANCES_NONFUND,40508769559.63,INR,2024-09-06,CP-00241,POS-000810,
GL-001658,ADVANCES_NONFUND,10487530517.79,INR,2026-03-16,CP-00242,POS-000812,
GL-001659,ADVANCES_NONFUND,13709803599.23,INR,2024-12-31,CP-00243,POS-000814,
GL-001660,ADVANCES_NONFUND,4688037417.67,INR,2025-03-19,CP-00244,POS-000816,
GL-001661,ADVANCES_NONFUND,68430463.71,INR,2024-06-23,CP-00245,POS-000819,
GL-001662,ADVANCES_NONFUND,12441768292.05,INR,2024-12-31,CP-00245,POS-000820,
GL-001663,ADVANCES_NONFUND,2739314470.19,INR,2025-02-13,CP-00246,POS-000822,
GL-001664,ADVANCES_NONFUND,1909117481.36,INR,2024-01-02,CP-00246,POS-000823,
GL-001665,ADVANCES_NONFUND,502445669.9,INR,2024-12-09,CP-00247,POS-000826,
GL-001666,ADVANCES_NONFUND,1838176316.82,INR,2024-01-21,CP-00247,POS-000827,
GL-001667,ADVANCES_NONFUND,584964296.67,INR,2023-11-04,CP-00248,POS-000830,
GL-001668,ADVANCES_NONFUND,3279299014.52,INR,2023-12-15,CP-00248,POS-000831,
GL-001669,ADVANCES_NONFUND,12969033477.31,INR,2023-08-19,CP-00249,POS-000834,
GL-001670,ADVANCES_NONFUND,2200397086.21,INR,2024-05-27,CP-00249,POS-000835,
GL-001671,ADVANCES_NONFUND,10549552.37,INR,2024-10-23,CP-00250,POS-000837,
GL-001672,ADVANCES_NONFUND,748568889.1,INR,2024-11-27,CP-00250,POS-000838,
GL-001673,ADVANCES_NONFUND,7918208097.85,INR,2025-11-19,CP-00251,POS-000840,
GL-001674,ADVANCES_NONFUND,126149732.75,INR,2024-01-06,CP-00252,POS-000843,
GL-001675,ADVANCES_NONFUND,20081199.98,INR,2024-06-01,CP-00252,POS-000844,
GL-001676,ADVANCES_NONFUND,13991066131.64,INR,2023-11-17,CP-00253,POS-000847,
GL-001677,ADVANCES_NONFUND,2139224445.48,INR,2024-05-23,CP-00253,POS-000848,
GL-001678,ADVANCES_NONFUND,299196374.82,INR,2025-01-20,CP-00254,POS-000851,
GL-001679,ADVANCES_NONFUND,323052600.62,INR,2025-08-11,CP-00255,POS-000853,
GL-001680,ADVANCES_NONFUND,313790855.28,INR,2023-07-17,CP-00256,POS-000856,
GL-001681,ADVANCES_NONFUND,932131330.09,INR,2024-04-18,CP-00256,POS-000857,
GL-001682,ADVANCES_NONFUND,282968910.56,INR,2023-11-16,CP-00257,POS-000859,
GL-001683,ADVANCES_NONFUND,124498093.37,INR,2024-09-28,CP-00257,POS-000860,
GL-001684,ADVANCES_NONFUND,112884746.08,INR,2024-12-19,CP-00258,POS-000864,
GL-001685,ADVANCES_NONFUND,28859256.52,INR,2026-05-24,CP-00258,POS-000865,
GL-001686,ADVANCES_NONFUND,121753922.05,INR,2026-04-16,CP-00259,POS-000867,
GL-001687,ADVANCES_NONFUND,1422648.96,INR,2024-05-18,CP-00260,POS-000871,
GL-001688,ADVANCES_NONFUND,1351680.46,INR,2025-10-28,CP-00261,POS-000874,
GL-001689,ADVANCES_NONFUND,679480.06,INR,2026-04-02,CP-00262,POS-000878,
GL-001690,ADVANCES_NONFUND,2413645.09,INR,2024-03-02,CP-00263,POS-000880,
GL-001691,ADVANCES_NONFUND,1675367.34,INR,2024-08-20,CP-00263,POS-000881,
GL-001692,ADVANCES_NONFUND,699804.0,INR,2026-03-01,CP-00264,POS-000884,
GL-001693,ADVANCES_NONFUND,1082469.46,INR,2024-12-30,CP-00264,POS-000885,
GL-001694,ADVANCES_NONFUND,11804688.1,INR,2025-02-01,CP-00265,POS-000888,
GL-001695,ADVANCES_NONFUND,45762.32,INR,2026-06-26,CP-00266,POS-000890,
GL-001696,ADVANCES_NONFUND,1340258.93,INR,2024-09-06,CP-00266,POS-000891,
GL-001697,ADVANCES_NONFUND,136395.9,INR,2025-04-22,CP-00267,POS-000895,
GL-001698,ADVANCES_NONFUND,2346546.26,INR,2023-11-12,CP-00267,POS-000896,
GL-001699,ADVANCES_NONFUND,1216076.83,INR,2026-02-24,CP-00268,POS-000898,
GL-001700,ADVANCES_NONFUND,537667.04,INR,2023-12-16,CP-00268,POS-000899,
GL-001701,ADVANCES_NONFUND,3866961.97,INR,2026-06-23,CP-00269,POS-000902,
GL-001702,ADVANCES_NONFUND,51700.52,INR,2024-03-16,CP-00270,POS-000904,
GL-001703,ADVANCES_NONFUND,886886.9,INR,2024-02-25,CP-00270,POS-000905,
GL-001704,ADVANCES_NONFUND,8230740.8,INR,2025-04-10,CP-00271,POS-000909,
GL-001705,ADVANCES_NONFUND,31574390.88,INR,2025-08-27,CP-00272,POS-000913,
GL-001706,ADVANCES_NONFUND,347558.27,INR,2026-01-26,CP-00273,POS-000917,
GL-001707,ADVANCES_NONFUND,189269.91,INR,2025-06-23,CP-00274,POS-000919,
GL-001708,ADVANCES_NONFUND,997232106.41,INR,2024-06-27,CP-00275,POS-000921,
GL-001709,ADVANCES_NONFUND,3549608541.33,INR,2024-04-28,CP-00276,POS-000925,
GL-001710,ADVANCES_NONFUND,2161317365.01,INR,2025-12-14,CP-00277,POS-000928,
GL-001711,ADVANCES_NONFUND,1365599207.95,INR,2026-06-18,CP-00278,POS-000932,
GL-001712,ADVANCES_NONFUND,1885733969.83,INR,2024-10-24,CP-00279,POS-000935,
GL-001713,ADVANCES_NONFUND,5335377907.17,INR,2024-10-03,CP-00280,POS-000938,
GL-001714,ADVANCES_NONFUND,5536084981.17,INR,2023-07-23,CP-00280,POS-000939,
GL-001715,ADVANCES_NONFUND,2869070671.18,INR,2024-03-19,CP-00281,POS-000942,
GL-001716,ADVANCES_NONFUND,1709308083.33,INR,2024-11-05,CP-00281,POS-000943,
GL-001717,ADVANCES_NONFUND,2198238562.52,INR,2024-09-20,CP-00282,POS-000945,
GL-001718,ADVANCES_NONFUND,1415438743.41,INR,2024-07-24,CP-00283,POS-000947,
GL-001719,ADVANCES_NONFUND,109072880.44,INR,2025-02-21,CP-00283,POS-000948,
GL-001720,ADVANCES_NONFUND,767342739.69,INR,2024-06-19,CP-00284,POS-000952,
GL-001721,ADVANCES_NONFUND,15989966498.84,INR,2025-11-28,CP-00284,POS-000953,
GL-001722,ADVANCES_NONFUND,3937650879.94,INR,2024-01-03,CP-00285,POS-000957,
GL-001723,ADVANCES_NONFUND,9083671631.4,INR,2023-11-30,CP-00286,POS-000959,
GL-001724,ADVANCES_NONFUND,3514732164.98,INR,2025-03-11,CP-00287,POS-000961,
GL-001725,ADVANCES_NONFUND,1528418257.32,INR,2025-02-15,CP-00288,POS-000963,
GL-001726,ADVANCES_NONFUND,377834808.07,INR,2025-01-02,CP-00288,POS-000964,
GL-001727,ADVANCES_NONFUND,262020814.17,INR,2024-01-17,CP-00289,POS-000968,
GL-001728,ADVANCES_NONFUND,952067439.41,INR,2025-12-20,CP-00290,POS-000970,
GL-001729,ADVANCES_NONFUND,18397375.99,INR,2025-06-22,CP-00290,POS-000971,
GL-001730,ADVANCES_NONFUND,20461963.98,INR,2024-08-26,CP-00291,POS-000973,
GL-001731,ADVANCES_NONFUND,71102666.16,INR,2024-06-01,CP-00291,POS-000974,
GL-001732,ADVANCES_NONFUND,122289503.31,INR,2025-08-11,CP-00292,POS-000977,
GL-001733,ADVANCES_NONFUND,168246661.2,INR,2026-02-22,CP-00293,POS-000981,
GL-001734,ADVANCES_NONFUND,157165683.63,INR,2024-12-22,CP-00294,POS-000985,
GL-001735,ADVANCES_NONFUND,31955727.95,INR,2024-07-31,CP-00294,POS-000986,
GL-001736,ADVANCES_NONFUND,239023176.15,INR,2024-03-13,CP-00295,POS-000989,
GL-001737,ADVANCES_NONFUND,104404822.26,INR,2026-06-27,CP-00295,POS-000990,
GL-001738,ADVANCES_NONFUND,277126391.35,INR,2026-06-11,CP-00296,POS-000994,
GL-001739,ADVANCES_NONFUND,17051763.62,INR,2025-05-03,CP-00296,POS-000995,
GL-001740,ADVANCES_NONFUND,112686315.42,INR,2024-10-21,CP-00297,POS-000998,
GL-001741,ADVANCES_NONFUND,1057892284.36,INR,2026-06-27,CP-00298,POS-001000,
GL-001742,ADVANCES_NONFUND,14076666.09,INR,2025-12-23,CP-00299,POS-001004,
GL-001743,ADVANCES_NONFUND,103775268.14,INR,2025-03-29,CP-00299,POS-001005,
GL-001744,ADVANCES_NONFUND,15787027.27,INR,2025-08-29,CP-00300,POS-001008,
GL-001745,ADVANCES_NONFUND,41016055.68,INR,2024-05-13,CP-00300,POS-001009,
GL-001746,ADVANCES_NONFUND,197994052.57,INR,2026-05-23,CP-00301,POS-001011,
GL-001747,ADVANCES_NONFUND,25158341.29,INR,2023-11-01,CP-00301,POS-001012,
GL-001748,ADVANCES_NONFUND,2270742098.05,INR,2025-12-27,CP-00302,POS-001015,
GL-001749,ADVANCES_NONFUND,5095447542.34,INR,2025-03-05,CP-00303,POS-001017,
GL-001750,ADVANCES_NONFUND,217473789.55,INR,2023-07-16,CP-00304,POS-001019,
GL-001751,ADVANCES_NONFUND,119414197.94,INR,2024-07-05,CP-00304,POS-001020,
GL-001752,ADVANCES_NONFUND,694293489.8,INR,2023-07-03,CP-00305,POS-001022,
GL-001753,ADVANCES_NONFUND,10195346534.94,INR,2026-06-09,CP-00305,POS-001023,
GL-001754,ADVANCES_NONFUND,71573111.43,INR,2024-05-03,CP-00306,POS-001027,
GL-001755,ADVANCES_NONFUND,293599233.05,INR,2026-04-09,CP-00306,POS-001028,
GL-001756,ADVANCES_NONFUND,321337249.58,INR,2024-08-30,CP-00307,POS-001031,
GL-001757,ADVANCES_NONFUND,10621850.07,INR,2025-07-09,CP-00307,POS-001032,
GL-001758,ADVANCES_NONFUND,306933110.76,INR,2024-03-02,CP-00308,POS-001036,
